# Final state angular momentum:   1
# Broadening parameter (in eV):    0.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   -6.39639640    0.00156367
   -6.35635636    0.00157856
   -6.31631632    0.00159368
   -6.27627628    0.00160903
   -6.23623624    0.00162463
   -6.19619620    0.00164047
   -6.15615616    0.00165657
   -6.11611612    0.00167292
   -6.07607608    0.00168953
   -6.03603604    0.00170642
   -5.99599600    0.00172358
   -5.95595596    0.00174102
   -5.91591592    0.00175875
   -5.87587588    0.00177677
   -5.83583584    0.00179509
   -5.79579580    0.00181373
   -5.75575576    0.00183268
   -5.71571572    0.00185195
   -5.67567568    0.00187155
   -5.63563564    0.00189149
   -5.59559560    0.00191178
   -5.55555556    0.00193243
   -5.51551552    0.00195344
   -5.47547548    0.00197482
   -5.43543544    0.00199659
   -5.39539540    0.00201874
   -5.35535536    0.00204130
   -5.31531532    0.00206428
   -5.27527528    0.00208767
   -5.23523524    0.00211150
   -5.19519520    0.00213578
   -5.15515516    0.00216051
   -5.11511512    0.00218571
   -5.07507508    0.00221140
   -5.03503504    0.00223757
   -4.99499499    0.00226426
   -4.95495495    0.00229146
   -4.91491491    0.00231921
   -4.87487487    0.00234750
   -4.83483483    0.00237636
   -4.79479479    0.00240580
   -4.75475475    0.00243584
   -4.71471471    0.00246649
   -4.67467467    0.00249778
   -4.63463463    0.00252972
   -4.59459459    0.00256233
   -4.55455455    0.00259563
   -4.51451451    0.00262964
   -4.47447447    0.00266438
   -4.43443443    0.00269987
   -4.39439439    0.00273615
   -4.35435435    0.00277322
   -4.31431431    0.00281112
   -4.27427427    0.00284987
   -4.23423423    0.00288949
   -4.19419419    0.00293002
   -4.15415415    0.00297149
   -4.11411411    0.00301392
   -4.07407407    0.00305735
   -4.03403403    0.00310181
   -3.99399399    0.00314733
   -3.95395395    0.00319395
   -3.91391391    0.00324171
   -3.87387387    0.00329064
   -3.83383383    0.00334079
   -3.79379379    0.00339219
   -3.75375375    0.00344490
   -3.71371371    0.00349896
   -3.67367367    0.00355441
   -3.63363363    0.00361131
   -3.59359359    0.00366970
   -3.55355355    0.00372966
   -3.51351351    0.00379122
   -3.47347347    0.00385446
   -3.43343343    0.00391944
   -3.39339339    0.00398622
   -3.35335335    0.00405488
   -3.31331331    0.00412549
   -3.27327327    0.00419812
   -3.23323323    0.00427285
   -3.19319319    0.00434978
   -3.15315315    0.00442899
   -3.11311311    0.00451058
   -3.07307307    0.00459464
   -3.03303303    0.00468129
   -2.99299299    0.00477063
   -2.95295295    0.00486277
   -2.91291291    0.00495785
   -2.87287287    0.00505599
   -2.83283283    0.00515734
   -2.79279279    0.00526202
   -2.75275275    0.00537021
   -2.71271271    0.00548207
   -2.67267267    0.00559776
   -2.63263263    0.00571747
   -2.59259259    0.00584139
   -2.55255255    0.00596974
   -2.51251251    0.00610273
   -2.47247247    0.00624060
   -2.43243243    0.00638359
   -2.39239239    0.00653197
   -2.35235235    0.00668603
   -2.31231231    0.00684607
   -2.27227227    0.00701240
   -2.23223223    0.00718537
   -2.19219219    0.00736536
   -2.15215215    0.00755276
   -2.11211211    0.00774798
   -2.07207207    0.00795149
   -2.03203203    0.00816378
   -1.99199199    0.00838536
   -1.95195195    0.00861680
   -1.91191191    0.00885871
   -1.87187187    0.00911176
   -1.83183183    0.00937663
   -1.79179179    0.00965411
   -1.75175175    0.00994502
   -1.71171171    0.01025025
   -1.67167167    0.01057079
   -1.63163163    0.01090769
   -1.59159159    0.01126209
   -1.55155155    0.01163526
   -1.51151151    0.01202856
   -1.47147147    0.01244348
   -1.43143143    0.01288164
   -1.39139139    0.01334485
   -1.35135135    0.01383504
   -1.31131131    0.01435438
   -1.27127127    0.01490522
   -1.23123123    0.01549017
   -1.19119119    0.01611209
   -1.15115115    0.01677415
   -1.11111111    0.01747985
   -1.07107107    0.01823307
   -1.03103103    0.01903811
   -0.99099099    0.01989973
   -0.95095095    0.02082325
   -0.91091091    0.02181455
   -0.87087087    0.02288020
   -0.83083083    0.02402751
   -0.79079079    0.02526463
   -0.75075075    0.02660063
   -0.71071071    0.02804562
   -0.67067067    0.02961082
   -0.63063063    0.03130868
   -0.59059059    0.03315299
   -0.55055055    0.03515892
   -0.51051051    0.03734305
   -0.47047047    0.03972340
   -0.43043043    0.04231930
   -0.39039039    0.04515118
   -0.35035035    0.04824023
   -0.31031031    0.05160785
   -0.27027027    0.05527491
   -0.23023023    0.05926077
   -0.19019019    0.06358209
   -0.15015015    0.06825146
   -0.11011011    0.07327600
   -0.07007007    0.07855987
   -0.03003003    0.08424577
    0.01001001    0.09031836
    0.05005005    0.09671269
    0.09009009    0.10336378
    0.13013013    0.11015246
    0.17017017    0.11701132
    0.21021021    0.12383442
    0.25025025    0.13046932
    0.29029029    0.13673273
    0.33033033    0.14241553
    0.37037037    0.14729403
    0.41041041    0.15114777
    0.45045045    0.15378289
    0.49049049    0.15505738
    0.53053053    0.15490340
    0.57057057    0.15334083
    0.61061061    0.15047832
    0.65065065    0.14650096
    0.69069069    0.14164714
    0.73073073    0.13618014
    0.77077077    0.13036028
    0.81081081    0.12442243
    0.85085085    0.11856152
    0.89089089    0.11292602
    0.93093093    0.10761817
    0.97097097    0.10269869
    1.01101101    0.09819407
    1.05105105    0.09410489
    1.09109109    0.09041416
    1.13113113    0.08709477
    1.17117117    0.08411570
    1.21121121    0.08144649
    1.25125125    0.07905991
    1.29129129    0.07693294
    1.33133133    0.07504657
    1.37137137    0.07338495
    1.41141141    0.07193441
    1.45145145    0.07068268
    1.49149149    0.06961847
    1.53153153    0.06873115
    1.57157157    0.06801058
    1.61161161    0.06744681
    1.65165165    0.06702965
    1.69169169    0.06674821
    1.73173173    0.06659060
    1.77177177    0.06654383
    1.81181181    0.06659408
    1.85185185    0.06672711
    1.89189189    0.06692873
    1.93193193    0.06718520
    1.97197197    0.06748329
    2.01201201    0.06781015
    2.05205205    0.06815305
    2.09209209    0.06849909
    2.13213213    0.06883503
    2.17217217    0.06914729
    2.21221221    0.06942224
    2.25225225    0.06964673
    2.29229229    0.06980910
    2.33233233    0.06990034
    2.37237237    0.06991520
    2.41241241    0.06985282
    2.45245245    0.06971632
    2.49249249    0.06951152
    2.53253253    0.06924490
    2.57257257    0.06892158
    2.61261261    0.06854396
    2.65265265    0.06811149
    2.69269269    0.06762163
    2.73273273    0.06707161
    2.77277277    0.06646016
    2.81281281    0.06578869
    2.85285285    0.06506147
    2.89289289    0.06428506
    2.93293293    0.06346738
    2.97297297    0.06261698
    3.01301301    0.06174260
    3.05305305    0.06085311
    3.09309309    0.05995761
    3.13313313    0.05906542
    3.17317317    0.05818588
    3.21321321    0.05732799
    3.25325325    0.05649979
    3.29329329    0.05570775
    3.33333333    0.05495619
    3.37337337    0.05424694
    3.41341341    0.05357933
    3.45345345    0.05295059
    3.49349349    0.05235663
    3.53353353    0.05179300
    3.57357357    0.05125598
    3.61361361    0.05074351
    3.65365365    0.05025566
    3.69369369    0.04979470
    3.73373373    0.04936460
    3.77377377    0.04897032
    3.81381381    0.04861691
    3.85385385    0.04830889
    3.89389389    0.04804978
    3.93393393    0.04784216
    3.97397397    0.04768788
    4.01401401    0.04758848
    4.05405405    0.04754556
    4.09409409    0.04756080
    4.13413413    0.04763571
    4.17417417    0.04777100
    4.21421421    0.04796595
    4.25425425    0.04821782
    4.29429429    0.04852149
    4.33433433    0.04886939
    4.37437437    0.04925167
    4.41441441    0.04965634
    4.45445445    0.05006965
    4.49449449    0.05047651
    4.53453453    0.05086120
    4.57457457    0.05120856
    4.61461461    0.05150533
    4.65465465    0.05174173
    4.69469469    0.05191273
    4.73473473    0.05201862
    4.77477477    0.05206464
    4.81481481    0.05205950
    4.85485485    0.05201321
    4.89489489    0.05193462
    4.93493493    0.05182939
    4.97497497    0.05169897
    5.01501502    0.05154059
    5.05505506    0.05134835
    5.09509510    0.05111506
    5.13513514    0.05083459
    5.17517518    0.05050437
    5.21521522    0.05012750
    5.25525526    0.04971406
    5.29529530    0.04928107
    5.33533534    0.04885109
    5.37537538    0.04844966
    5.41541542    0.04810224
    5.45545546    0.04783143
    5.49549550    0.04765479
    5.53553554    0.04758379
    5.57557558    0.04762366
    5.61561562    0.04777406
    5.65565566    0.04803026
    5.69569570    0.04838446
    5.73573574    0.04882691
    5.77577578    0.04934679
    5.81581582    0.04993255
    5.85585586    0.05057206
    5.89589590    0.05125250
    5.93593594    0.05196052
    5.97597598    0.05268260
    6.01601602    0.05340572
    6.05605606    0.05411827
    6.09609610    0.05481096
    6.13613614    0.05547744
    6.17617618    0.05611458
    6.21621622    0.05672227
    6.25625626    0.05730265
    6.29629630    0.05785927
    6.33633634    0.05839597
    6.37637638    0.05891585
    6.41641642    0.05942035
    6.45645646    0.05990833
    6.49649650    0.06037522
    6.53653654    0.06081242
    6.57657658    0.06120730
    6.61661662    0.06154402
    6.65665666    0.06180532
    6.69669670    0.06197510
    6.73673674    0.06204109
    6.77677678    0.06199704
    6.81681682    0.06184368
    6.85685686    0.06158815
    6.89689690    0.06124212
    6.93693694    0.06081914
    6.97697698    0.06033194
    7.01701702    0.05979058
    7.05705706    0.05920183
    7.09709710    0.05856990
    7.13713714    0.05789816
    7.17717718    0.05719118
    7.21721722    0.05645638
    7.25725726    0.05570484
    7.29729730    0.05495085
    7.33733734    0.05421063
    7.37737738    0.05350053
    7.41741742    0.05283506
    7.45745746    0.05222544
    7.49749750    0.05167854
    7.53753754    0.05119662
    7.57757758    0.05077752
    7.61761762    0.05041535
    7.65765766    0.05010131
    7.69769770    0.04982463
    7.73773774    0.04957332
    7.77777778    0.04933487
    7.81781782    0.04909677
    7.85785786    0.04884707
    7.89789790    0.04857500
    7.93793794    0.04827167
    7.97797798    0.04793084
    8.01801802    0.04754957
    8.05805806    0.04712868
    8.09809810    0.04667292
    8.13813814    0.04619068
    8.17817818    0.04569350
    8.21821822    0.04519516
    8.25825826    0.04471079
    8.29829830    0.04425571
    8.33833834    0.04384458
    8.37837838    0.04349053
    8.41841842    0.04320463
    8.45845846    0.04299557
    8.49849850    0.04286944
    8.53853854    0.04282974
    8.57857858    0.04287744
    8.61861862    0.04301108
    8.65865866    0.04322689
    8.69869870    0.04351906
    8.73873874    0.04387999
    8.77877878    0.04430073
    8.81881882    0.04477152
    8.85885886    0.04528240
    8.89889890    0.04582381
    8.93893894    0.04638713
    8.97897898    0.04696499
    9.01901902    0.04755135
    9.05905906    0.04814124
    9.09909910    0.04873037
    9.13913914    0.04931457
    9.17917918    0.04988932
    9.21921922    0.05044945
    9.25925926    0.05098918
    9.29929930    0.05150235
    9.33933934    0.05198300
    9.37937938    0.05242595
    9.41941942    0.05282735
    9.45945946    0.05318498
    9.49949950    0.05349815
    9.53953954    0.05376734
    9.57957958    0.05399359
    9.61961962    0.05417786
    9.65965966    0.05432051
    9.69969970    0.05442100
    9.73973974    0.05447793
    9.77977978    0.05448910
    9.81981982    0.05445185
    9.85985986    0.05436322
    9.89989990    0.05422025
    9.93993994    0.05402018
    9.97997998    0.05376077
   10.02002002    0.05344066
   10.06006006    0.05305979
   10.10010010    0.05261979
   10.14014014    0.05212424
   10.18018018    0.05157873
   10.22022022    0.05099078
   10.26026026    0.05036950
   10.30030030    0.04972511
   10.34034034    0.04906844
   10.38038038    0.04841026
   10.42042042    0.04776076
   10.46046046    0.04712898
   10.50050050    0.04652251
   10.54054054    0.04594717
   10.58058058    0.04540698
   10.62062062    0.04490424
   10.66066066    0.04443963
   10.70070070    0.04401255
   10.74074074    0.04362133
   10.78078078    0.04326361
   10.82082082    0.04293657
   10.86086086    0.04263729
   10.90090090    0.04236291
   10.94094094    0.04211083
   10.98098098    0.04187883
   11.02102102    0.04166498
   11.06106106    0.04146767
   11.10110110    0.04128535
   11.14114114    0.04111640
   11.18118118    0.04095890
   11.22122122    0.04081043
   11.26126126    0.04066792
   11.30130130    0.04052762
   11.34134134    0.04038508
   11.38138138    0.04023526
   11.42142142    0.04007275
   11.46146146    0.03989201
   11.50150150    0.03968769
   11.54154154    0.03945501
   11.58158158    0.03919004
   11.62162162    0.03888998
   11.66166166    0.03855340
   11.70170170    0.03818024
   11.74174174    0.03777189
   11.78178178    0.03733099
   11.82182182    0.03686128
   11.86186186    0.03636734
   11.90190190    0.03585438
   11.94194194    0.03532796
   11.98198198    0.03479382
   12.02202202    0.03425760
   12.06206206    0.03372470
   12.10210210    0.03320006
   12.14214214    0.03268797
   12.18218218    0.03219190
   12.22222222    0.03171443
   12.26226226    0.03125720
   12.30230230    0.03082090
   12.34234234    0.03040539
   12.38238238    0.03000985
   12.42242242    0.02963293
   12.46246246    0.02927290
   12.50250250    0.02892786
   12.54254254    0.02859580
   12.58258258    0.02827467
   12.62262262    0.02796247
   12.66266266    0.02765723
   12.70270270    0.02735702
   12.74274274    0.02705996
   12.78278278    0.02676428
   12.82282282    0.02646833
   12.86286286    0.02617065
   12.90290290    0.02587003
   12.94294294    0.02556564
   12.98298298    0.02525702
   13.02302302    0.02494421
   13.06306306    0.02462770
   13.10310310    0.02430850
   13.14314314    0.02398802
   13.18318318    0.02366804
   13.22322322    0.02335058
   13.26326326    0.02303777
   13.30330330    0.02273171
   13.34334334    0.02243436
   13.38338338    0.02214740
   13.42342342    0.02187216
   13.46346346    0.02160951
   13.50350350    0.02135987
   13.54354354    0.02112313
   13.58358358    0.02089873
   13.62362362    0.02068563
   13.66366366    0.02048244
   13.70370370    0.02028748
   13.74374374    0.02009890
   13.78378378    0.01991479
   13.82382382    0.01973333
   13.86386386    0.01955288
   13.90390390    0.01937207
   13.94394394    0.01918991
   13.98398398    0.01900578
   14.02402402    0.01881942
   14.06406406    0.01863092
   14.10410410    0.01844057
   14.14414414    0.01824885
   14.18418418    0.01805624
   14.22422422    0.01786320
   14.26426426    0.01767009
   14.30430430    0.01747716
   14.34434434    0.01728456
   14.38438438    0.01709237
   14.42442442    0.01690068
   14.46446446    0.01670962
   14.50450450    0.01651945
   14.54454454    0.01633056
   14.58458458    0.01614348
   14.62462462    0.01595887
   14.66466466    0.01577748
   14.70470470    0.01560012
   14.74474474    0.01542756
   14.78478478    0.01526053
   14.82482482    0.01509961
   14.86486486    0.01494528
   14.90490490    0.01479785
   14.94494494    0.01465752
   14.98498498    0.01452436
   15.02502503    0.01439835
   15.06506507    0.01427939
   15.10510511    0.01416732
   15.14514515    0.01406189
   15.18518519    0.01396278
   15.22522523    0.01386958
   15.26526527    0.01378180
   15.30530531    0.01369886
   15.34534535    0.01362016
   15.38538539    0.01354506
   15.42542543    0.01347299
   15.46546547    0.01340344
   15.50550551    0.01333603
   15.54554555    0.01327048
   15.58558559    0.01320661
   15.62562563    0.01314430
   15.66566567    0.01308345
   15.70570571    0.01302394
   15.74574575    0.01296561
   15.78578579    0.01290825
   15.82582583    0.01285166
   15.86586587    0.01279560
   15.90590591    0.01273990
   15.94594595    0.01268446
   15.98598599    0.01262922
   16.02602603    0.01257418
   16.06606607    0.01251933
   16.10610611    0.01246466
   16.14614615    0.01241010
   16.18618619    0.01235549
   16.22622623    0.01230064
   16.26626627    0.01224528
   16.30630631    0.01218920
   16.34634635    0.01213218
   16.38638639    0.01207410
   16.42642643    0.01201492
   16.46646647    0.01195466
   16.50650651    0.01189347
   16.54654655    0.01183155
   16.58658659    0.01176919
   16.62662663    0.01170679
   16.66666667    0.01164490
   16.70670671    0.01158419
   16.74674675    0.01152552
   16.78678679    0.01146993
   16.82682683    0.01141862
   16.86686687    0.01137292
   16.90690691    0.01133424
   16.94694695    0.01130400
   16.98698699    0.01128358
   17.02702703    0.01127426
   17.06706707    0.01127715
   17.10710711    0.01129318
   17.14714715    0.01132310
   17.18718719    0.01136742
   17.22722723    0.01142647
   17.26726727    0.01150041
   17.30730731    0.01158922
   17.34734735    0.01169276
   17.38738739    0.01181070
   17.42742743    0.01194261
   17.46746747    0.01208788
   17.50750751    0.01224577
   17.54754755    0.01241538
   17.58758759    0.01259565
   17.62762763    0.01278535
   17.66766767    0.01298314
   17.70770771    0.01318753
   17.74774775    0.01339695
   17.78778779    0.01360976
   17.82782783    0.01382434
   17.86786787    0.01403911
   17.90790791    0.01425258
   17.94794795    0.01446342
   17.98798799    0.01467054
   18.02802803    0.01487305
   18.06806807    0.01507039
   18.10810811    0.01526230
   18.14814815    0.01544885
   18.18818819    0.01563045
   18.22822823    0.01580779
   18.26826827    0.01598178
   18.30830831    0.01615351
   18.34834835    0.01632410
   18.38838839    0.01649466
   18.42842843    0.01666613
   18.46846847    0.01683927
   18.50850851    0.01701462
   18.54854855    0.01719245
   18.58858859    0.01737282
   18.62862863    0.01755555
   18.66866867    0.01774034
   18.70870871    0.01792672
   18.74874875    0.01811416
   18.78878879    0.01830204
   18.82882883    0.01848971
   18.86886887    0.01867648
   18.90890891    0.01886163
   18.94894895    0.01904439
   18.98898899    0.01922397
   19.02902903    0.01939949
   19.06906907    0.01957008
   19.10910911    0.01973481
   19.14914915    0.01989275
   19.18918919    0.02004298
   19.22922923    0.02018463
   19.26926927    0.02031691
   19.30930931    0.02043915
   19.34934935    0.02055085
   19.38938939    0.02065171
   19.42942943    0.02074168
   19.46946947    0.02082099
   19.50950951    0.02089020
   19.54954955    0.02095015
   19.58958959    0.02100202
   19.62962963    0.02104719
   19.66966967    0.02108722
   19.70970971    0.02112375
   19.74974975    0.02115836
   19.78978979    0.02119257
   19.82982983    0.02122773
   19.86986987    0.02126505
   19.90990991    0.02130558
   19.94994995    0.02135030
   19.98998999    0.02140015
   20.03003003    0.02145605
   20.07007007    0.02151900
   20.11011011    0.02159006
   20.15015015    0.02167036
   20.19019019    0.02176111
   20.23023023    0.02186358
   20.27027027    0.02197908
   20.31031031    0.02210894
   20.35035035    0.02225453
   20.39039039    0.02241715
   20.43043043    0.02259809
   20.47047047    0.02279846
   20.51051051    0.02301923
   20.55055055    0.02326108
   20.59059059    0.02352435
   20.63063063    0.02380904
   20.67067067    0.02411472
   20.71071071    0.02444062
   20.75075075    0.02478564
   20.79079079    0.02514849
   20.83083083    0.02552777
   20.87087087    0.02592213
   20.91091091    0.02633039
   20.95095095    0.02675163
   20.99099099    0.02718523
   21.03103103    0.02763092
   21.07107107    0.02808871
   21.11111111    0.02855887
   21.15115115    0.02904185
   21.19119119    0.02953817
   21.23123123    0.03004837
   21.27127127    0.03057286
   21.31131131    0.03111189
   21.35135135    0.03166538
   21.39139139    0.03223290
   21.43143143    0.03281360
   21.47147147    0.03340617
   21.51151151    0.03400891
   21.55155155    0.03461977
   21.59159159    0.03523654
   21.63163163    0.03585696
   21.67167167    0.03647894
   21.71171171    0.03710070
   21.75175175    0.03772094
   21.79179179    0.03833890
   21.83183183    0.03895441
   21.87187187    0.03956777
   21.91191191    0.04017970
   21.95195195    0.04079113
   21.99199199    0.04140302
   22.03203203    0.04201620
   22.07207207    0.04263122
   22.11211211    0.04324831
   22.15215215    0.04386735
   22.19219219    0.04448789
   22.23223223    0.04510921
   22.27227227    0.04573047
   22.31231231    0.04635078
   22.35235235    0.04696939
   22.39239239    0.04758579
   22.43243243    0.04819983
   22.47247247    0.04881178
   22.51251251    0.04942239
   22.55255255    0.05003272
   22.59259259    0.05064401
   22.63263263    0.05125743
   22.67267267    0.05187370
   22.71271271    0.05249277
   22.75275275    0.05311354
   22.79279279    0.05373354
   22.83283283    0.05434887
   22.87287287    0.05495412
   22.91291291    0.05554251
   22.95295295    0.05610603
   22.99299299    0.05663579
   23.03303303    0.05712226
   23.07307307    0.05755574
   23.11311311    0.05792666
   23.15315315    0.05822606
   23.19319319    0.05844594
   23.23323323    0.05857965
   23.27327327    0.05862228
   23.31331331    0.05857094
   23.35335335    0.05842508
   23.39339339    0.05818667
   23.43343343    0.05786021
   23.47347347    0.05745264
   23.51351351    0.05697294
   23.55355355    0.05643159
   23.59359359    0.05583993
   23.63363363    0.05520940
   23.67367367    0.05455090
   23.71371371    0.05387426
   23.75375375    0.05318788
   23.79379379    0.05249852
   23.83383383    0.05181133
   23.87387387    0.05112993
   23.91391391    0.05045665
   23.95395395    0.04979281
   23.99399399    0.04913899
   24.03403403    0.04849533
   24.07407407    0.04786174
   24.11411411    0.04723810
   24.15415415    0.04662428
   24.19419419    0.04602027
   24.23423423    0.04542606
   24.27427427    0.04484166
   24.31431431    0.04426702
   24.35435435    0.04370196
   24.39439439    0.04314616
   24.43443443    0.04259910
   24.47447447    0.04206004
   24.51451451    0.04152796
   24.55455455    0.04100157
   24.59459459    0.04047927
   24.63463463    0.03995915
   24.67467467    0.03943900
   24.71471471    0.03891646
   24.75475475    0.03838911
   24.79479479    0.03785467
   24.83483483    0.03731120
   24.87487487    0.03675734
   24.91491491    0.03619235
   24.95495495    0.03561634
   24.99499499    0.03503016
   25.03503504    0.03443545
   25.07507508    0.03383448
   25.11511512    0.03323013
   25.15515516    0.03262566
   25.19519520    0.03202467
   25.23523524    0.03143095
   25.27527528    0.03084829
   25.31531532    0.03028043
   25.35535536    0.02973083
   25.39539540    0.02920259
   25.43543544    0.02869832
   25.47547548    0.02822007
   25.51551552    0.02776929
   25.55555556    0.02734681
   25.59559560    0.02695285
   25.63563564    0.02658704
   25.67567568    0.02624844
   25.71571572    0.02593554
   25.75575576    0.02564625
   25.79579580    0.02537789
   25.83583584    0.02512714
   25.87587588    0.02489009
   25.91591592    0.02466230
   25.95595596    0.02443891
   25.99599600    0.02421489
   26.03603604    0.02398536
   26.07607608    0.02374590
   26.11611612    0.02349299
   26.15615616    0.02322423
   26.19619620    0.02293853
   26.23623624    0.02263614
   26.27627628    0.02231845
   26.31631632    0.02198776
   26.35635636    0.02164690
   26.39639640    0.02129889
   26.43643644    0.02094665
   26.47647648    0.02059275
   26.51651652    0.02023931
   26.55655656    0.01988792
   26.59659660    0.01953971
   26.63663664    0.01919538
   26.67667668    0.01885534
   26.71671672    0.01851975
   26.75675676    0.01818873
   26.79679680    0.01786233
   26.83683684    0.01754068
   26.87687688    0.01722401
   26.91691692    0.01691262
   26.95695696    0.01660691
   26.99699700    0.01630734
   27.03703704    0.01601440
   27.07707708    0.01572859
   27.11711712    0.01545039
   27.15715716    0.01518021
   27.19719720    0.01491839
   27.23723724    0.01466517
   27.27727728    0.01442069
   27.31731732    0.01418503
   27.35735736    0.01395818
   27.39739740    0.01374012
   27.43743744    0.01353078
   27.47747748    0.01333015
   27.51751752    0.01313823
   27.55755756    0.01295506
   27.59759760    0.01278075
   27.63763764    0.01261540
   27.67767768    0.01245919
   27.71771772    0.01231226
   27.75775776    0.01217474
   27.79779780    0.01204674
   27.83783784    0.01192829
   27.87787788    0.01181936
   27.91791792    0.01171982
   27.95795796    0.01162946
   27.99799800    0.01154798
   28.03803804    0.01147498
   28.07807808    0.01141000
   28.11811812    0.01135249
   28.15815816    0.01130186
   28.19819820    0.01125748
   28.23823824    0.01121868
   28.27827828    0.01118482
   28.31831832    0.01115528
   28.35835836    0.01112954
   28.39839840    0.01110715
   28.43843844    0.01108781
   28.47847848    0.01107132
   28.51851852    0.01105761
   28.55855856    0.01104671
   28.59859860    0.01103871
   28.63863864    0.01103379
   28.67867868    0.01103215
   28.71871872    0.01103405
   28.75875876    0.01103984
   28.79879880    0.01104990
   28.83883884    0.01106475
   28.87887888    0.01108498
   28.91891892    0.01111133
   28.95895896    0.01114463
   28.99899900    0.01118582
   29.03903904    0.01123593
   29.07907908    0.01129605
   29.11911912    0.01136732
   29.15915916    0.01145091
   29.19919920    0.01154797
   29.23923924    0.01165967
   29.27927928    0.01178711
   29.31931932    0.01193140
   29.35935936    0.01209359
   29.39939940    0.01227468
   29.43943944    0.01247563
   29.47947948    0.01269736
   29.51951952    0.01294073
   29.55955956    0.01320652
   29.59959960    0.01349545
   29.63963964    0.01380811
   29.67967968    0.01414498
   29.71971972    0.01450638
   29.75975976    0.01489240
   29.79979980    0.01530293
   29.83983984    0.01573761
   29.87987988    0.01619577
   29.91991992    0.01667648
   29.95995996    0.01717852
   30.00000000    0.01770042
