# Final state angular momentum:   1
# Broadening parameter (in eV):    0.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
    5.41541542    0.04394793
    5.45545546    0.04428369
    5.49549550    0.04472467
    5.53553554    0.04528311
    5.57557558    0.04596717
    5.61561562    0.04678124
    5.65565566    0.04772642
    5.69569570    0.04880111
    5.73573574    0.05000151
    5.77577578    0.05132194
    5.81581582    0.05275493
    5.85585586    0.05429117
    5.89589590    0.05591939
    5.93593594    0.05762640
    5.97597598    0.05939730
    6.01601602    0.06121598
    6.05605606    0.06306588
    6.09609610    0.06493080
    6.13613614    0.06679562
    6.17617618    0.06864684
    6.21621622    0.07047261
    6.25625626    0.07226246
    6.29629630    0.07400679
    6.33633634    0.07569633
    6.37637638    0.07732175
    6.41641642    0.07887357
    6.45645646    0.08034223
    6.49649650    0.08171812
    6.53653654    0.08299164
    6.57657658    0.08415321
    6.61661662    0.08519336
    6.65665666    0.08610317
    6.69669670    0.08687481
    6.73673674    0.08750221
    6.77677678    0.08798147
    6.81681682    0.08831092
    6.85685686    0.08849071
    6.89689690    0.08852231
    6.93693694    0.08840808
    6.97697698    0.08815124
    7.01701702    0.08775643
    7.05705706    0.08723051
    7.09709710    0.08658355
    7.13713714    0.08582952
    7.17717718    0.08498637
    7.21721722    0.08407549
    7.25725726    0.08312051
    7.29729730    0.08214572
    7.33733734    0.08117427
    7.37737738    0.08022658
    7.41741742    0.07931911
    7.45745746    0.07846350
    7.49749750    0.07766625
    7.53753754    0.07692877
    7.57757758    0.07624778
    7.61761762    0.07561592
    7.65765766    0.07502251
    7.69769770    0.07445442
    7.73773774    0.07389694
    7.77777778    0.07333463
    7.81781782    0.07275215
    7.85785786    0.07213500
    7.89789790    0.07147030
    7.93793794    0.07074763
    7.97797798    0.06995981
    8.01801802    0.06910383
    8.05805806    0.06818152
    8.09809810    0.06719994
    8.13813814    0.06617137
    8.17817818    0.06511256
    8.21821822    0.06404370
    8.25825826    0.06298681
    8.29829830    0.06196414
    8.33833834    0.06099657
    8.37837838    0.06010234
    8.41841842    0.05929609
    8.45845846    0.05858838
    8.49849850    0.05798539
    8.53853854    0.05748903
    8.57857858    0.05709707
    8.61861862    0.05680354
    8.65865866    0.05659915
    8.69869870    0.05647186
    8.73873874    0.05640766
    8.77877878    0.05639143
    8.81881882    0.05640802
    8.85885886    0.05644334
    8.89889890    0.05648550
    8.93893894    0.05652569
    8.97897898    0.05655881
    9.01901902    0.05658354
    9.05905906    0.05660203
    9.09909910    0.05661905
    9.13913914    0.05664091
    9.17917918    0.05667421
    9.21921922    0.05672466
    9.25925926    0.05679619
    9.29929930    0.05689031
    9.33933934    0.05700597
    9.37937938    0.05713976
    9.41941942    0.05728644
    9.45945946    0.05743969
    9.49949950    0.05759301
    9.53953954    0.05774045
    9.57957958    0.05787725
    9.61961962    0.05800016
    9.65965966    0.05810746
    9.69969970    0.05819879
    9.73973974    0.05827473
    9.77977978    0.05833634
    9.81981982    0.05838473
    9.85985986    0.05842067
    9.89989990    0.05844441
    9.93993994    0.05845564
    9.97997998    0.05845363
   10.02002002    0.05843751
   10.06006006    0.05840659
   10.10010010    0.05836066
   10.14014014    0.05830016
   10.18018018    0.05822628
   10.22022022    0.05814090
   10.26026026    0.05804657
   10.30030030    0.05794634
   10.34034034    0.05784365
   10.38038038    0.05774220
   10.42042042    0.05764580
   10.46046046    0.05755824
   10.50050050    0.05748312
   10.54054054    0.05742373
   10.58058058    0.05738288
   10.62062062    0.05736275
   10.66066066    0.05736477
   10.70070070    0.05738949
   10.74074074    0.05743655
   10.78078078    0.05750466
   10.82082082    0.05759167
   10.86086086    0.05769470
   10.90090090    0.05781030
   10.94094094    0.05793463
   10.98098098    0.05806366
   11.02102102    0.05819331
   11.06106106    0.05831956
   11.10110110    0.05843850
   11.14114114    0.05854625
   11.18118118    0.05863895
   11.22122122    0.05871259
   11.26126126    0.05876301
   11.30130130    0.05878576
   11.34134134    0.05877609
   11.38138138    0.05872897
   11.42142142    0.05863912
   11.46146146    0.05850117
   11.50150150    0.05830981
   11.54154154    0.05806008
   11.58158158    0.05774767
   11.62162162    0.05736931
   11.66166166    0.05692321
   11.70170170    0.05640942
   11.74174174    0.05583022
   11.78178178    0.05519025
   11.82182182    0.05449660
   11.86186186    0.05375852
   11.90190190    0.05298701
   11.94194194    0.05219415
   11.98198198    0.05139231
   12.02202202    0.05059345
   12.06206206    0.04980837
   12.10210210    0.04904624
   12.14214214    0.04831428
   12.18218218    0.04761761
   12.22222222    0.04695931
   12.26226226    0.04634055
   12.30230230    0.04576080
   12.34234234    0.04521816
   12.38238238    0.04470960
   12.42242242    0.04423129
   12.46246246    0.04377893
   12.50250250    0.04334795
   12.54254254    0.04293382
   12.58258258    0.04253217
   12.62262262    0.04213897
   12.66266266    0.04175063
   12.70270270    0.04136401
   12.74274274    0.04097651
   12.78278278    0.04058607
   12.82282282    0.04019112
   12.86286286    0.03979063
   12.90290290    0.03938406
   12.94294294    0.03897135
   12.98298298    0.03855289
   13.02302302    0.03812954
   13.06306306    0.03770253
   13.10310310    0.03727354
   13.14314314    0.03684456
   13.18318318    0.03641786
   13.22322322    0.03599588
   13.26326326    0.03558114
   13.30330330    0.03517602
   13.34334334    0.03478268
   13.38338338    0.03440292
   13.42342342    0.03403806
   13.46346346    0.03368889
   13.50350350    0.03335566
   13.54354354    0.03303815
   13.58358358    0.03273569
   13.62362362    0.03244733
   13.66366366    0.03217188
   13.70370370    0.03190813
   13.74374374    0.03165493
   13.78378378    0.03141130
   13.82382382    0.03117657
   13.86386386    0.03095040
   13.90390390    0.03073286
   13.94394394    0.03052440
   13.98398398    0.03032583
   14.02402402    0.03013817
   14.06406406    0.02996260
   14.10410410    0.02980023
   14.14414414    0.02965199
   14.18418418    0.02951845
   14.22422422    0.02939975
   14.26426426    0.02929552
   14.30430430    0.02920484
   14.34434434    0.02912630
   14.38438438    0.02905805
   14.42442442    0.02899792
   14.46446446    0.02894356
   14.50450450    0.02889258
   14.54454454    0.02884274
   14.58458458    0.02879208
   14.62462462    0.02873912
   14.66466466    0.02868289
   14.70470470    0.02862306
   14.74474474    0.02855992
   14.78478478    0.02849431
   14.82482482    0.02842752
   14.86486486    0.02836120
   14.90490490    0.02829718
   14.94494494    0.02823732
   14.98498498    0.02818336
   15.02502503    0.02813680
   15.06506507    0.02809878
   15.10510511    0.02806996
   15.14514515    0.02805046
   15.18518519    0.02803983
   15.22522523    0.02803702
   15.26526527    0.02804042
   15.30530531    0.02804796
   15.34534535    0.02805725
   15.38538539    0.02806573
   15.42542543    0.02807086
   15.46546547    0.02807034
   15.50550551    0.02806221
   15.54554555    0.02804499
   15.58558559    0.02801764
   15.62562563    0.02797958
   15.66566567    0.02793052
   15.70570571    0.02787037
   15.74574575    0.02779906
   15.78578579    0.02771647
   15.82582583    0.02762233
   15.86586587    0.02751620
   15.90590591    0.02739746
   15.94594595    0.02726543
   15.98598599    0.02711942
   16.02602603    0.02695889
   16.06606607    0.02678347
   16.10610611    0.02659315
   16.14614615    0.02638822
   16.18618619    0.02616936
   16.22622623    0.02593760
   16.26626627    0.02569423
   16.30630631    0.02544080
   16.34634635    0.02517897
   16.38638639    0.02491056
   16.42642643    0.02463743
   16.46646647    0.02436149
   16.50650651    0.02408477
   16.54654655    0.02380937
   16.58658659    0.02353758
   16.62662663    0.02327183
   16.66666667    0.02301473
   16.70670671    0.02276899
   16.74674675    0.02253735
   16.78678679    0.02232247
   16.82682683    0.02212681
   16.86686687    0.02195259
   16.90690691    0.02180166
   16.94694695    0.02167550
   16.98698699    0.02157523
   17.02702703    0.02150159
   17.06706707    0.02145505
   17.10710711    0.02143579
   17.14714715    0.02144375
   17.18718719    0.02147866
   17.22722723    0.02154001
   17.26726727    0.02162708
   17.30730731    0.02173887
   17.34734735    0.02187410
   17.38738739    0.02203116
   17.42742743    0.02220810
   17.46746747    0.02240262
   17.50750751    0.02261212
   17.54754755    0.02283367
   17.58758759    0.02306410
   17.62762763    0.02330004
   17.66766767    0.02353798
   17.70770771    0.02377438
   17.74774775    0.02400574
   17.78778779    0.02422878
   17.82782783    0.02444053
   17.86786787    0.02463851
   17.90790791    0.02482081
   17.94794795    0.02498625
   17.98798799    0.02513434
   18.02802803    0.02526535
   18.06806807    0.02538014
   18.10810811    0.02548011
   18.14814815    0.02556701
   18.18818819    0.02564276
   18.22822823    0.02570932
   18.26826827    0.02576849
   18.30830831    0.02582180
   18.34834835    0.02587045
   18.38838839    0.02591522
   18.42842843    0.02595647
   18.46846847    0.02599418
   18.50850851    0.02602800
   18.54854855    0.02605739
   18.58858859    0.02608168
   18.62862863    0.02610023
   18.66866867    0.02611254
   18.70870871    0.02611831
   18.74874875    0.02611753
   18.78878879    0.02611043
   18.82882883    0.02609751
   18.86886887    0.02607949
   18.90890891    0.02605722
   18.94894895    0.02603166
   18.98898899    0.02600383
   19.02902903    0.02597473
   19.06906907    0.02594531
   19.10910911    0.02591649
   19.14914915    0.02588905
   19.18918919    0.02586370
   19.22922923    0.02584104
   19.26926927    0.02582161
   19.30930931    0.02580586
   19.34934935    0.02579425
   19.38938939    0.02578724
   19.42942943    0.02578533
   19.46946947    0.02578908
   19.50950951    0.02579910
   19.54954955    0.02581605
   19.58958959    0.02584059
   19.62962963    0.02587340
   19.66966967    0.02591512
   19.70970971    0.02596632
   19.74974975    0.02602752
   19.78978979    0.02609912
   19.82982983    0.02618146
   19.86986987    0.02627482
   19.90990991    0.02637943
   19.94994995    0.02649552
   19.98998999    0.02662333
   20.03003003    0.02676312
   20.07007007    0.02691521
   20.11011011    0.02707993
   20.15015015    0.02725763
   20.19019019    0.02744864
   20.23023023    0.02765327
   20.27027027    0.02787176
   20.31031031    0.02810429
   20.35035035    0.02835095
   20.39039039    0.02861174
   20.43043043    0.02888654
   20.47047047    0.02917510
   20.51051051    0.02947697
   20.55055055    0.02979150
   20.59059059    0.03011777
   20.63063063    0.03045456
   20.67067067    0.03080032
   20.71071071    0.03115318
   20.75075075    0.03151099
   20.79079079    0.03187133
   20.83083083    0.03223163
   20.87087087    0.03258925
   20.91091091    0.03294160
   20.95095095    0.03328636
   20.99099099    0.03362159
   21.03103103    0.03394595
   21.07107107    0.03425887
   21.11111111    0.03456061
   21.15115115    0.03485235
   21.19119119    0.03513610
   21.23123123    0.03541455
   21.27127127    0.03569079
   21.31131131    0.03596809
   21.35135135    0.03624952
   21.39139139    0.03653767
   21.43143143    0.03683444
   21.47147147    0.03714087
   21.51151151    0.03745705
   21.55155155    0.03778219
   21.59159159    0.03811468
   21.63163163    0.03845235
   21.67167167    0.03879261
   21.71171171    0.03913280
   21.75175175    0.03947036
   21.79179179    0.03980310
   21.83183183    0.04012934
   21.87187187    0.04044799
   21.91191191    0.04075856
   21.95195195    0.04106110
   21.99199199    0.04135606
   22.03203203    0.04164414
   22.07207207    0.04192612
   22.11211211    0.04220274
   22.15215215    0.04247458
   22.19219219    0.04274206
   22.23223223    0.04300546
   22.27227227    0.04326496
   22.31231231    0.04352076
   22.35235235    0.04377319
   22.39239239    0.04402283
   22.43243243    0.04427055
   22.47247247    0.04451761
   22.51251251    0.04476561
   22.55255255    0.04501638
   22.59259259    0.04527187
   22.63263263    0.04553390
   22.67267267    0.04580393
   22.71271271    0.04608278
   22.75275275    0.04637039
   22.79279279    0.04666566
   22.83283283    0.04696628
   22.87287287    0.04726871
   22.91291291    0.04756815
   22.95295295    0.04785870
   22.99299299    0.04813345
   23.03303303    0.04838472
   23.07307307    0.04860428
   23.11311311    0.04878369
   23.15315315    0.04891453
   23.19319319    0.04898879
   23.23323323    0.04899921
   23.27327327    0.04893960
   23.31331331    0.04880526
   23.35335335    0.04859334
   23.39339339    0.04830315
   23.43343343    0.04793637
   23.47347347    0.04749712
   23.51351351    0.04699180
   23.55355355    0.04642873
   23.59359359    0.04581765
   23.63363363    0.04516908
   23.67367367    0.04449376
   23.71371371    0.04380206
   23.75375375    0.04310352
   23.79379379    0.04240658
   23.83383383    0.04171836
   23.87387387    0.04104462
   23.91391391    0.04038979
   23.95395395    0.03975705
   23.99399399    0.03914850
   24.03403403    0.03856532
   24.07407407    0.03800789
   24.11411411    0.03747603
   24.15415415    0.03696903
   24.19419419    0.03648584
   24.23423423    0.03602509
   24.27427427    0.03558520
   24.31431431    0.03516443
   24.35435435    0.03476090
   24.39439439    0.03437265
   24.43443443    0.03399767
   24.47447447    0.03363391
   24.51451451    0.03327927
   24.55455455    0.03293157
   24.59459459    0.03258859
   24.63463463    0.03224803
   24.67467467    0.03190759
   24.71471471    0.03156501
   24.75475475    0.03121821
   24.79479479    0.03086545
   24.83483483    0.03050539
   24.87487487    0.03013732
   24.91491491    0.02976114
   24.95495495    0.02937745
   24.99499499    0.02898747
   25.03503504    0.02859299
   25.07507508    0.02819624
   25.11511512    0.02779972
   25.15515516    0.02740610
   25.19519520    0.02701808
   25.23523524    0.02663821
   25.27527528    0.02626886
   25.31531532    0.02591204
   25.35535536    0.02556936
   25.39539540    0.02524193
   25.43543544    0.02493032
   25.47547548    0.02463455
   25.51551552    0.02435405
   25.55555556    0.02408771
   25.59559560    0.02383390
   25.63563564    0.02359056
   25.67567568    0.02335524
   25.71571572    0.02312525
   25.75575576    0.02289767
   25.79579580    0.02266953
   25.83583584    0.02243787
   25.87587588    0.02219988
   25.91591592    0.02195303
   25.95595596    0.02169522
   25.99599600    0.02142487
   26.03603604    0.02114107
   26.07607608    0.02084363
   26.11611612    0.02053307
   26.15615616    0.02021056
   26.19619620    0.01987776
   26.23623624    0.01953667
   26.27627628    0.01918949
   26.31631632    0.01883838
   26.35635636    0.01848546
   26.39639640    0.01813265
   26.43643644    0.01778168
   26.47647648    0.01743406
   26.51651652    0.01709109
   26.55655656    0.01675383
   26.59659660    0.01642315
   26.63663664    0.01609972
   26.67667668    0.01578400
   26.71671672    0.01547634
   26.75675676    0.01517691
   26.79679680    0.01488581
   26.83683684    0.01460304
   26.87687688    0.01432858
   26.91691692    0.01406234
   26.95695696    0.01380424
   26.99699700    0.01355420
   27.03703704    0.01331217
   27.07707708    0.01307811
   27.11711712    0.01285200
   27.15715716    0.01263387
   27.19719720    0.01242377
   27.23723724    0.01222177
   27.27727728    0.01202792
   27.31731732    0.01184232
   27.35735736    0.01166501
   27.39739740    0.01149606
   27.43743744    0.01133551
   27.47747748    0.01118337
   27.51751752    0.01103964
   27.55755756    0.01090430
   27.59759760    0.01077728
   27.63763764    0.01065852
   27.67767768    0.01054793
   27.71771772    0.01044541
   27.75775776    0.01035085
   27.79779780    0.01026412
   27.83783784    0.01018508
   27.87787788    0.01011355
   27.91791792    0.01004934
   27.95795796    0.00999221
   27.99799800    0.00994187
   28.03803804    0.00989799
   28.07807808    0.00986023
   28.11811812    0.00982820
   28.15815816    0.00980150
   28.19819820    0.00977973
   28.23823824    0.00976244
   28.27827828    0.00974921
   28.31831832    0.00973960
   28.35835836    0.00973316
   28.39839840    0.00972948
   28.43843844    0.00972814
   28.47847848    0.00972878
   28.51851852    0.00973106
   28.55855856    0.00973468
   28.59859860    0.00973940
   28.63863864    0.00974501
   28.67867868    0.00975136
   28.71871872    0.00975837
   28.75875876    0.00976604
   28.79879880    0.00977450
   28.83883884    0.00978397
   28.87887888    0.00979485
   28.91891892    0.00980763
   28.95895896    0.00982299
   28.99899900    0.00984172
   29.03903904    0.00986471
   29.07907908    0.00989294
   29.11911912    0.00992745
   29.15915916    0.00996931
   29.19919920    0.01001960
   29.23923924    0.01007937
   29.27927928    0.01014964
   29.31931932    0.01023140
   29.35935936    0.01032559
   29.39939940    0.01043308
   29.43943944    0.01055470
   29.47947948    0.01069121
   29.51951952    0.01084332
   29.55955956    0.01101162
   29.59959960    0.01119666
   29.63963964    0.01139884
   29.67967968    0.01161847
   29.71971972    0.01185570
   29.75975976    0.01211054
   29.79979980    0.01238283
   29.83983984    0.01267220
   29.87987988    0.01297816
   29.91991992    0.01329999
   29.95995996    0.01363688
   30.00000000    0.01398783
